painting_id,category,title,artist,date,style_or_period,medium,source,source_url,license,filename,original_width,original_height,selection_reason,visual_complexity_note,status,notes
p284,portrait_figure,Mandsportræt,Jacopo Chimenti da Empoli,1566-1640,16th-century Italian painting,Oil on canvas,Statens Museum for Kunst,https://open.smk.dk/artwork/image/KMS3991,Public Domain Mark 1.0,p284.jpg,1024,1224,"Public-domain portrait or figure painting selected for metadata completeness, source diversity, and restoration-test value.","Contains facial features, skin tone, hair, clothing, pose, and background continuity; useful for testing identity-sensitive local repair.",selected,Original SMK title: Mandsportræt. SMK object KMS3991; public_domain=true; rights=https://creativecommons.org/publicdomain/mark/1.0/. Broad period/style is inferred from the recorded date and creator nationality.
p285,portrait_figure,Selvportræt,Ludvig Karsten,1920,20th-century Norwegian painting,Oil on canvas,Statens Museum for Kunst,https://open.smk.dk/artwork/image/kms3824,Public Domain Mark 1.0,p285.jpg,1024,1460,"Public-domain portrait or figure painting selected for metadata completeness, source diversity, and restoration-test value.","Contains facial features, skin tone, hair, clothing, pose, and background continuity; useful for testing identity-sensitive local repair.",selected,Original SMK title: Selvportræt. SMK object kms3824; public_domain=true; rights=https://creativecommons.org/publicdomain/mark/1.0/. Broad period/style is inferred from the recorded date and creator nationality.
p286,portrait_figure,Selvportræt,Niels Larsen Stevns,1941,20th-century Danish painting,Oil on canvas,Statens Museum for Kunst,https://open.smk.dk/artwork/image/KMS6712,Public Domain Mark 1.0,p286.jpg,1600,1281,"Public-domain portrait or figure painting selected for metadata completeness, source diversity, and restoration-test value.","Contains facial features, skin tone, hair, clothing, pose, and background continuity; useful for testing identity-sensitive local repair.",selected,Original SMK title: Selvportræt. SMK object KMS6712; public_domain=true; rights=https://creativecommons.org/publicdomain/mark/1.0/. Broad period/style is inferred from the recorded date and creator nationality.
p287,portrait_figure,Portrait de Madame Derain,André Derain,1923,20th-century French painting,Oil on canvas,Statens Museum for Kunst,https://open.smk.dk/artwork/image/KMSr27,Public Domain Mark 1.0,p287.jpg,1024,1370,"Public-domain portrait or figure painting selected for metadata completeness, source diversity, and restoration-test value.","Contains facial features, skin tone, hair, clothing, pose, and background continuity; useful for testing identity-sensitive local repair.",selected,Original SMK title: Portrait de Madame Derain. SMK object KMSr27; public_domain=true; rights=https://creativecommons.org/publicdomain/mark/1.0/. Broad period/style is inferred from the recorded date and creator nationality.
p288,portrait_figure,Selvportræt en face. Lampelys,Kristian Zahrtmann,1914,20th-century Danish painting,Oil on canvas,Statens Museum for Kunst,https://open.smk.dk/artwork/image/KMS7474,Public Domain Mark 1.0,p288.jpg,1024,1293,"Public-domain portrait or figure painting selected for metadata completeness, source diversity, and restoration-test value.","Contains facial features, skin tone, hair, clothing, pose, and background continuity; useful for testing identity-sensitive local repair.",selected,Original SMK title: Selvportræt en face. Lampelys. SMK object KMS7474; public_domain=true; rights=https://creativecommons.org/publicdomain/mark/1.0/. Broad period/style is inferred from the recorded date and creator nationality.
p289,portrait_figure,Portræt af en lutspiller,Jan van Scorel,1510-1562,16th-century Dutch painting,"Olie på lærred, overført fra træ.",Statens Museum for Kunst,https://open.smk.dk/artwork/image/KMSsp740,Public Domain Mark 1.0,p289.jpg,1024,1400,"Public-domain portrait or figure painting selected for metadata completeness, source diversity, and restoration-test value.","Contains facial features, skin tone, hair, clothing, pose, and background continuity; useful for testing identity-sensitive local repair.",selected,Original SMK title: Portræt af en lutspiller. SMK object KMSsp740; public_domain=true; rights=https://creativecommons.org/publicdomain/mark/1.0/. Broad period/style is inferred from the recorded date and creator nationality.
p290,portrait_figure,Selvportræt,Michael Ancher,1902,20th-century Danish painting,Oil on canvas,Statens Museum for Kunst,https://open.smk.dk/artwork/image/KMS1757,Public Domain Mark 1.0,p290.jpg,1024,1270,"Public-domain portrait or figure painting selected for metadata completeness, source diversity, and restoration-test value.","Contains facial features, skin tone, hair, clothing, pose, and background continuity; useful for testing identity-sensitive local repair.",selected,Original SMK title: Selvportræt. SMK object KMS1757; public_domain=true; rights=https://creativecommons.org/publicdomain/mark/1.0/. Broad period/style is inferred from the recorded date and creator nationality.
p291,portrait_figure,Ung kvinde portrætteret som Portia Catonis,Santi di Tito,1551-1603,16th-century Italian painting,Oil on wood,Statens Museum for Kunst,https://open.smk.dk/artwork/image/KMS3623,Public Domain Mark 1.0,p291.jpg,1024,1414,"Public-domain portrait or figure painting selected for metadata completeness, source diversity, and restoration-test value.","Contains facial features, skin tone, hair, clothing, pose, and background continuity; useful for testing identity-sensitive local repair.",selected,Original SMK title: Ung kvinde portrætteret som Portia Catonis. SMK object KMS3623; public_domain=true; rights=https://creativecommons.org/publicdomain/mark/1.0/. Broad period/style is inferred from the recorded date and creator nationality.
p292,portrait_figure,Selvportræt,Camille Pissarro,1857-1858,19th-century French painting,Oil on canvas,Statens Museum for Kunst,https://open.smk.dk/artwork/image/KMShm9,Public Domain Mark 1.0,p292.jpg,1024,1121,"Public-domain portrait or figure painting selected for metadata completeness, source diversity, and restoration-test value.","Contains facial features, skin tone, hair, clothing, pose, and background continuity; useful for testing identity-sensitive local repair.",selected,Original SMK title: Selvportræt. SMK object KMShm9; public_domain=true; rights=https://creativecommons.org/publicdomain/mark/1.0/. Broad period/style is inferred from the recorded date and creator nationality.
p293,portrait_figure,Selvportræt som Pierrot,Amedeo Modigliani,1915,20th-century Italian painting,Oil on cardboard,Statens Museum for Kunst,https://open.smk.dk/artwork/image/KMSr88,Public Domain Mark 1.0,p293.jpg,1024,1682,"Public-domain portrait or figure painting selected for metadata completeness, source diversity, and restoration-test value.","Contains facial features, skin tone, hair, clothing, pose, and background continuity; useful for testing identity-sensitive local repair.",selected,Original SMK title: Selvportræt som Pierrot. SMK object KMSr88; public_domain=true; rights=https://creativecommons.org/publicdomain/mark/1.0/. Broad period/style is inferred from the recorded date and creator nationality.
p294,portrait_figure,Portræt af en ung kvinde. Prinsesse Emilie af Sachsen?,Lucas Cranach (I),1492-1537,15th-century German painting,"Olie på træ. På hver langside er tilføjet et nyt stykke træ på 2cm,",Statens Museum for Kunst,https://open.smk.dk/artwork/image/DEP4,Public Domain Mark 1.0,p294.jpg,1131,1600,"Public-domain portrait or figure painting selected for metadata completeness, source diversity, and restoration-test value.","Contains facial features, skin tone, hair, clothing, pose, and background continuity; useful for testing identity-sensitive local repair.",selected,Original SMK title: Portræt af en ung kvinde. Prinsesse Emilie af Sachsen?. SMK object DEP4; public_domain=true; rights=https://creativecommons.org/publicdomain/mark/1.0/. Broad period/style is inferred from the recorded date and creator nationality.
p295,portrait_figure,Portræt af en kvinde som Flora,Anthony van Dyck,1638-1640,17th-century Flemish painting,Oil on canvas,Statens Museum for Kunst,https://open.smk.dk/artwork/image/KMSsp241,Public Domain Mark 1.0,p295.jpg,1317,1600,"Public-domain portrait or figure painting selected for metadata completeness, source diversity, and restoration-test value.","Contains facial features, skin tone, hair, clothing, pose, and background continuity; useful for testing identity-sensitive local repair.",selected,Original SMK title: Portræt af en kvinde som Flora. SMK object KMSsp241; public_domain=true; rights=https://creativecommons.org/publicdomain/mark/1.0/. Broad period/style is inferred from the recorded date and creator nationality.
